Record ID,College Name,District,College Code,Branch Name,Branch Code,OC,BC,BCM,MBC,SC,SCA,ST
TNEA2025-02256,"Renganayagi Varatharaj College of Engineering, Salvarpatti Village & Post, Thayilpatti Via, Sivakasi Taluk, Virudhunagar-626128.",VIRUDHUNAGAR,4676,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,106.5,,,100.5,,,
TNEA2025-02257,"Renganayagi Varatharaj College of Engineering, Salvarpatti Village & Post, Thayilpatti Via, Sivakasi Taluk, Virudhunagar-626128.",VIRUDHUNAGAR,4676,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,132.0,102.0,,113.5,90.0,100.5,
TNEA2025-02258,"Renganayagi Varatharaj College of Engineering, Salvarpatti Village & Post, Thayilpatti Via, Sivakasi Taluk, Virudhunagar-626128.",VIRUDHUNAGAR,4676,MECHANICAL ENGINEERING,ME,116.0,106.5,,85.0,,,
TNEA2025-02259,"Roever Engineering College, Elambalur (Post), Perambalur-621212.",PERAMBALUR,3817,BIO TECHNOLOGY,BT,121.0,111.5,,109.5,103.0,,
TNEA2025-02260,"Roever Engineering College, Elambalur (Post), Perambalur-621212.",PERAMBALUR,3817,CIVIL  ENGINEERING,CE,102.0,,,,,,
TNEA2025-02261,"Roever Engineering College, Elambalur (Post), Perambalur-621212.",PERAMBALUR,3817,COMPUTER SCIENCE AND ENGINEERING,CS,140.0,111.0,124.5,115.0,91.0,102.0,99.5
TNEA2025-02262,"Roever Engineering College, Elambalur (Post), Perambalur-621212.",PERAMBALUR,3817,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,104.5,,,89.0,,,
TNEA2025-02263,"Roever Engineering College, Elambalur (Post), Perambalur-621212.",PERAMBALUR,3817,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,133.5,92.0,90.5,104.5,98.5,,
TNEA2025-02264,"Roever Engineering College, Elambalur (Post), Perambalur-621212.",PERAMBALUR,3817,MECHANICAL ENGINEERING,ME,90.5,,,,,,
TNEA2025-02265,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",KANNIYAKUMARI,4670,AGRICULTURAL ENGINEERING,AG,124.5,83.5,,87.0,105.5,,
TNEA2025-02266,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",KANNIYAKUMARI,4670,Artificial Intelligence and Data Science,AD,163.5,154.5,147.0,109.5,,,
TNEA2025-02267,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",KANNIYAKUMARI,4670,BIO MEDICAL ENGINEERING,BM,142.0,117.5,108.0,104.5,,,
TNEA2025-02268,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",KANNIYAKUMARI,4670,CIVIL  ENGINEERING,CE,114.0,91.0,104.5,,,,
TNEA2025-02269,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",KANNIYAKUMARI,4670,COMPUTER SCIENCE AND ENGINEERING,CS,155.0,143.5,151.0,89.0,117.0,,
TNEA2025-02270,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",KANNIYAKUMARI,4670,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),AM,150.0,142.0,135.0,105.0,105.5,,
TNEA2025-02271,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",KANNIYAKUMARI,4670,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,137.0,120.5,,110.0,,,
TNEA2025-02272,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",KANNIYAKUMARI,4670,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,155.0,144.0,148.0,113.5,,,
TNEA2025-02273,"Rohini College of Engineering and Technology (Autonomous), Palkumlam, Variyoor Post, Kanyakumari-629401.",KANNIYAKUMARI,4670,MECHANICAL ENGINEERING,ME,142.0,102.5,96.5,105.5,82.5,,
TNEA2025-02274,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",KANCHIPURAM,1437,AUTOMOBILE ENGINEERING,AU,117.5,,,,,,
TNEA2025-02275,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",KANCHIPURAM,1437,Artificial Intelligence and Data Science,AD,146.0,101.5,,135.0,145.5,,
TNEA2025-02276,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",KANCHIPURAM,1437,CIVIL  ENGINEERING,CE,147.0,,,,,,
TNEA2025-02277,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",KANCHIPURAM,1437,COMPUTER SCIENCE AND ENGINEERING,CS,132.0,82.5,110.0,113.0,113.0,,
TNEA2025-02278,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",KANCHIPURAM,1437,Computer Science and Engineering (Cyber Security),SC,118.5,102.0,,95.0,98.0,,
TNEA2025-02279,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",KANCHIPURAM,1437,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,102.5,83.0,,,97.5,,
TNEA2025-02280,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",KANCHIPURAM,1437,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,115.0,80.5,,105.0,86.5,,
TNEA2025-02281,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",KANCHIPURAM,1437,INFORMATION TECHNOLOGY,IT,132.5,106.5,108.0,92.5,119.5,,
TNEA2025-02282,"Rrase College of Engineering, Vanjuvancherry, Padappai, Sriperumbadur, Kancheepuram -601301.",KANCHIPURAM,1437,MECHANICAL ENGINEERING,ME,90.0,,,,,,
TNEA2025-02283,"S K R Engineering College, Agarmel, Poonamallaee, Thiruvallur, Chennai-600123.",TIRUVALLUR from,1213,BIO MEDICAL ENGINEERING,BM,,,,,,,
TNEA2025-02284,"S K R Engineering College, Agarmel, Poonamallaee, Thiruvallur, Chennai-600123.",TIRUVALLUR from,1213,COMPUTER SCIENCE AND BUSSINESS SYSTEM,CB,,,,,,,
TNEA2025-02285,"S K R Engineering College, Agarmel, Poonamallaee, Thiruvallur, Chennai-600123.",TIRUVALLUR from,1213,COMPUTER SCIENCE AND ENGINEERING,CS,,,,,,,
TNEA2025-02286,"S K R Engineering College, Agarmel, Poonamallaee, Thiruvallur, Chennai-600123.",TIRUVALLUR from,1213,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,,,,,,,
TNEA2025-02287,"S K R Engineering College, Agarmel, Poonamallaee, Thiruvallur, Chennai-600123.",TIRUVALLUR from,1213,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,,,,,,,
TNEA2025-02288,"S K R Engineering College, Agarmel, Poonamallaee, Thiruvallur, Chennai-600123.",TIRUVALLUR from,1213,INFORMATION TECHNOLOGY,IT,,,,,,,
TNEA2025-02289,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",TENKASI,4967,Artificial Intelligence and Data Science,AD,89.0,,,,,,
TNEA2025-02290,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",TENKASI,4967,CIVIL  ENGINEERING,CE,89.5,,,,,,
TNEA2025-02291,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",TENKASI,4967,COMPUTER SCIENCE AND ENGINEERING,CS,151.0,88.0,97.0,107.0,95.0,99.5,
TNEA2025-02292,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",TENKASI,4967,Computer Science and Engineering (Cyber Security),SC,95.0,,,85.5,,,
TNEA2025-02293,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",TENKASI,4967,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,95.0,,,,,,
TNEA2025-02294,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",TENKASI,4967,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,115.0,,,,,,
TNEA2025-02295,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",TENKASI,4967,INFORMATION TECHNOLOGY,IT,106.5,,,,,,
TNEA2025-02296,"S. Veerasamy Chettiar College of Engineering and Technology, S.V.Nagar, Puliangudi (Post), Sivagiri (Taluk), Tirunelveli District-627855.",TENKASI,4967,MECHANICAL ENGINEERING,ME,95.5,,,,,,
TNEA2025-02297,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,Artificial Intelligence and Data Science,AD,161.0,148.5,145.5,150.5,123.5,,
TNEA2025-02298,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,CIVIL  ENGINEERING,CE,130.0,102.5,,118.0,94.5,,
TNEA2025-02299,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,COMPUTER SCIENCE AND BUSSINESS SYSTEM,CB,150.5,143.0,134.0,142.5,125.0,,
TNEA2025-02300,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,COMPUTER SCIENCE AND ENGINEERING,CS,160.0,150.5,140.5,148.5,122.5,,
TNEA2025-02301,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),AM,156.0,144.5,,145.5,118.5,,
TNEA2025-02302,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,Computer Science and Engineering (Cyber Security),SC,154.0,145.5,137.0,146.0,116.5,154.0,
TNEA2025-02303,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,136.5,85.5,,111.0,101.0,,
TNEA2025-02304,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,154.0,144.0,145.5,142.5,113.5,,
TNEA2025-02305,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,Electronics Engineering (VLSI Design and Technology),EV,140.0,113.0,138.0,120.0,105.0,,
TNEA2025-02306,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,INFORMATION TECHNOLOGY,IT,156.5,145.0,136.0,144.5,122.0,,
TNEA2025-02307,"S.A. Engineering College (Autonomous), Poonamallee- Avadi Road, Thiruverkadu Post, Tiruvallur, Chennai-600077.",TIRUVALLUR,1114,MECHANICAL ENGINEERING,ME,122.0,93.5,,109.5,95.0,,
TNEA2025-02308,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",TIRUVANNAMALAI,1512,Artificial Intelligence and Data Science,AD,139.0,107.0,137.5,113.0,102.0,,107.5
TNEA2025-02309,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",TIRUVANNAMALAI,1512,CIVIL  ENGINEERING,CE,85.0,,,,,,
TNEA2025-02310,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",TIRUVANNAMALAI,1512,COMPUTER SCIENCE AND ENGINEERING,CS,142.5,107.5,130.0,111.5,108.0,,
TNEA2025-02311,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",TIRUVANNAMALAI,1512,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),AM,120.0,81.0,94.0,101.5,87.5,,
TNEA2025-02312,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",TIRUVANNAMALAI,1512,Computer Science and Engineering (Cyber Security),SC,120.5,102.0,106.0,104.5,82.5,,
TNEA2025-02313,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",TIRUVANNAMALAI,1512,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,110.0,103.0,108.5,98.0,,,
TNEA2025-02314,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",TIRUVANNAMALAI,1512,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,131.5,104.0,119.5,109.5,104.0,,
TNEA2025-02315,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",TIRUVANNAMALAI,1512,INFORMATION TECHNOLOGY,IT,138.0,116.5,109.0,119.5,92.0,113.0,
TNEA2025-02316,"S.K.P. Engineering College, Chinnkangiyanur, Somasipadi Post, Tiruvannamalai District-606611.",TIRUVANNAMALAI,1512,MECHANICAL ENGINEERING,ME,84.0,,,,,,
TNEA2025-02317,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",MADURAI,5915,CIVIL  ENGINEERING,CE,81.0,,,,,,
TNEA2025-02318,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",MADURAI,5915,COMPUTER SCIENCE AND ENGINEERING,CS,145.5,113.0,133.0,118.5,100.0,105.5,
TNEA2025-02319,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",MADURAI,5915,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,100.0,80.5,88.0,88.0,86.0,,
TNEA2025-02320,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",MADURAI,5915,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,125.5,93.5,96.0,109.0,106.0,82.5,
TNEA2025-02321,"SACS M.A.V.M.M. Engineering College, 446, Melur - Alagarkoil Road, Kidaripatti (PO), Alagarkoil Via, Melur Taluk, Madurai-625301.",MADURAI,5915,MECHANICAL ENGINEERING,ME,97.5,82.0,,,80.0,,
TNEA2025-02322,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",TIRUVALLUR,1124,AERONAUTICAL ENGINEERING,AE,,,,,,,
TNEA2025-02323,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",TIRUVALLUR,1124,Artificial Intelligence and Data Science,AD,,,,,,,
TNEA2025-02324,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",TIRUVALLUR,1124,COMPUTER AND  COMMUNICATION ENGINEERING,CO,,,,,,,
TNEA2025-02325,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",TIRUVALLUR,1124,COMPUTER SCIENCE AND ENGINEERING,CS,,,,,,,
TNEA2025-02326,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",TIRUVALLUR,1124,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),AM,,,,,,,
TNEA2025-02327,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",TIRUVALLUR,1124,Computer Science and Engineering (Cyber Security),SC,,,,,,,
TNEA2025-02328,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",TIRUVALLUR,1124,MARINE ENGINEERING,MR,,,,,,,
TNEA2025-02329,"SAMS College of Engineering and Technology, 82,Panapakkam, Tirupathi Road, Uthukottai Taluk, Thiruvallur District-601102.",TIRUVALLUR,1124,MECHANICAL ENGINEERING,ME,,,,,,,
TNEA2025-02330,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",DINDIGUL,5930,Artificial Intelligence and Data Science,AD,109.5,,,94.0,,,
TNEA2025-02331,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",DINDIGUL,5930,BIO MEDICAL ENGINEERING,BM,102.5,,,,,,
TNEA2025-02332,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",DINDIGUL,5930,CIVIL  ENGINEERING,CE,86.0,,,,,,
TNEA2025-02333,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",DINDIGUL,5930,COMPUTER SCIENCE AND ENGINEERING,CS,94.0,81.0,,89.0,88.0,,
TNEA2025-02334,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",DINDIGUL,5930,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,98.5,,,,,,
TNEA2025-02335,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",DINDIGUL,5930,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,83.0,,,,,,
TNEA2025-02336,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",DINDIGUL,5930,INFORMATION TECHNOLOGY,IT,109.5,107.0,,84.0,84.0,,
TNEA2025-02337,"SBM College of Engineering and Technology, SBM Nagar, Thamaraipadi(PO), Trichy Road, Dindigul-624005.",DINDIGUL,5930,MECHANICAL ENGINEERING,ME,93.0,,,,,,
TNEA2025-02338,"SCAD College of Engineering and Technology, Scad Nagar, Cheranmahadevi, Tirunelveli-627414.",TIRUNELVELI,4969,Artificial Intelligence and Data Science,AD,143.5,119.5,,,105.0,,
